Date;Platform;build_version;client_id;outcome;experience_points
2015-12-09;PS4;1.0.2;p28efp4zzep;win;488.277426584098
2015-11-29;PC;1.0.1;p4942p4396p;lose;475.684018546086
2015-11-17;PC;1.0.1;pe81dp11e6p;win;418.81143353806
2015-11-13;PC;1.0.1;pc44ap11e6p;win;355.289437892324
2015-11-17;PC;1.0.1;pd6c6p4df6p;lose;439.975565148216
2015-11-18;PC;1.0.1;pbe72p11e6p;win;475.695372879495
2015-12-08;PC;1.0.2;pa0ebp11e7p;win;468.659134919885
2015-11-12;PC;1.0.1;pc2e0p11e6p;lose;451.235005341697
2015-11-17;PC;1.0.1;pc441p11e6p;win;500.206476494413
2015-11-24;PC;1.0.1;p1z67p4e19p;win;423.618378098313
2015-11-22;PC;1.0.1;pe8e7p40a9p;win;501.490559111637
2015-11-12;PS4;1.0.1;p4267p4b10p;win;436.684434266715
2015-12-07;PS4;1.0.2;p84e3p423dp;win;412.249965084503
2015-12-04;PC;1.0.2;pc9c8p476cp;win;369.922574785869
2015-11-14;PC;1.0.1;pc303p11e6p;win;497.615726640246
2015-11-23;PS4;1.0.1;p268fp4813p;win;523.031813792359
2015-12-05;PS4;1.0.2;p7za3p4e77p;win;589.116003479139
2015-11-29;PC;1.0.1;pzd3ep4a9ap;win;548.977784588541
2015-11-18;PS4;1.0.1;p694ap11e7p;win;489.959419957685
2015-11-24;PC;1.0.1;p8z8bp11e7p;lose;442.095043196031
2015-11-19;PS4;1.0.1;p6909p11e7p;lose;299.295030082606
2015-11-24;PS4;1.0.1;p8fzbp11e7p;lose;302.151227054326
2015-12-02;PS4;1.0.1;pd47zp4adzp;lose;484.548371581249
2015-12-08;PC;1.0.2;pzd27p40edp;win;340.481846137665
2015-12-03;PC;1.0.1;p247ep11e7p;win;465.860238170556
2015-11-21;PS4;1.0.1;p9c13p11e7p;lose;296.323604995695
2015-11-18;PC;1.0.1;pb323p41aap;lose;282.036650375745
2015-12-07;PC;1.0.2;p9ba4p4219p;lose;294.715406258398
2015-11-12;PS4;1.0.1;p7za3p4e77p;lose;525.13421878231
2015-11-18;PS4;1.0.1;p9a82p11e7p;lose;279.251635841407
2015-11-15;PC;1.0.1;pzf01p11e7p;lose;334.902041985007
2015-12-05;PS4;1.0.2;pze26p11e7p;win;392.66647156771
2015-11-30;PC;1.0.1;p9a83p11e7p;win;288.107962516477
2015-11-16;PC;1.0.1;pb929p4f04p;lose;468.239359715872
2015-12-12;PC;1.0.2;p299ep4zbap;lose;323.013433770526
2015-11-15;PC;1.0.1;pb7f7p4c34p;lose;326.835986129106
2015-12-06;PC;1.0.2;pzfefp414zp;win;596.812743080349
2015-11-31;PC;1.0.1;pbfaap11e6p;win;310.731304230084
2015-12-01;PS4;1.0.1;p9234p11e7p;win;519.26617271258
2015-12-08;PS4;1.0.2;p869ep4601p;win;507.746835473601
2015-11-31;PS4;1.0.1;p90a1p470ep;win;439.662890277343
2015-12-05;PS4;1.0.2;pf78bp42b3p;lose;318.925378744699
2015-12-06;PC;1.0.2;p16dbp4e30p;win;424.551443182467
2015-12-03;PC;1.0.1;p38c8p4d6dp;lose;307.271395924637
2015-12-10;PC;1.0.2;p7a36p4f3ap;win;320.573376599875
2015-12-08;PC;1.0.2;p3ff8p470fp;win;399.798062193788
2015-11-22;PC;1.0.1;p9961p11e7p;win;318.098622835878
2015-11-23;PC;1.0.1;p2ezzp4498p;lose;340.698877334742
2015-12-03;PS4;1.0.1;pfe1cp4debp;lose;488.961116253693
2015-11-30;PS4;1.0.1;p94f3p11e7p;win;507.382298195824
2015-11-25;PC;1.0.1;p7dzep4fdbp;lose;388.393327934141
2015-12-04;PC;1.0.2;p08bap4f1ep;win;450.958421118913
2015-11-21;PC;1.0.1;p4b9ap4ce9p;win;422.44479535067
2015-11-26;PS4;1.0.1;pz73bp11e7p;lose;372.486491794771
2015-11-15;PC;1.0.1;pd6dfp11e6p;lose;419.710562360057
2015-11-25;PC;1.0.1;p308dp40a0p;lose;481.243277622184
2015-11-19;PC;1.0.1;p6fbbp476zp;lose;286.30292404115
2015-11-28;PC;1.0.1;pc3d8p11e6p;lose;462.806949614302
2015-11-29;PC;1.0.1;p8e3ap4e0zp;win;318.541921363032
2015-11-16;PC;1.0.1;p24cep11e7p;win;398.926846191166
2015-11-28;PS4;1.0.1;pz6d8p11e7p;win;330.550406157044
2015-12-12;PC;1.0.2;p8b63p11e7p;win;494.079608344468
2015-11-16;PC;1.0.1;p8zc0p11e7p;win;441.215090373747
2015-12-01;PC;1.0.1;pca88p4c4fp;win;388.853438081288
2015-11-24;PC;1.0.1;p020ep11e7p;lose;394.945908383576
2015-12-07;PC;1.0.2;pf9b8p11e6p;win;362.401489286615
2015-12-09;PC;1.0.2;pbe99p11e6p;lose;308.61018221369
2015-11-13;PC;1.0.1;pd84cp497dp;win;407.105274125599
2015-11-16;PC;1.0.1;p2az8p11e7p;win;453.481082636584
2015-11-30;PC;1.0.1;pc3d8p11e6p;win;366.425808889216
2015-12-04;PC;1.0.2;pe8afp11e6p;lose;430.630620047562
2015-12-02;PS4;1.0.1;p204ap4af9p;win;445.966895400061
2015-11-19;PC;1.0.1;pfz20p11e6p;win;352.59478302674
2015-11-19;PS4;1.0.1;p6909p11e7p;lose;460.217569503043
2015-11-15;PC;1.0.1;pd84cp497dp;win;408.914982886217
2015-11-27;PC;1.0.1;pc8dcp43bdp;lose;459.831350658999
2015-11-23;PC;1.0.1;p3z62p497ep;lose;319.575845660166
2015-11-16;PC;1.0.1;pdbb6p11e6p;lose;405.246290526472
2015-11-25;PS4;1.0.1;p34c3p4297p;win;544.270391765351
2015-11-21;PC;1.0.1;pca88p4c4fp;win;490.555268991072
2015-11-23;PS4;1.0.1;paa0ap4c0dp;lose;521.970642657945
2015-12-07;PC;1.0.2;pcb78p11e6p;win;446.407246777413
2015-11-17;PC;1.0.1;pc381p11e6p;lose;358.014168603916
2015-12-06;PC;1.0.2;p00c9p11e7p;win;346.429852966043
2015-11-23;PC;1.0.1;p61zfp11e7p;win;468.003550369823
2015-11-23;PC;1.0.1;pbe8dp11e6p;win;455.773848241039
2015-12-07;PS4;1.0.2;paa0ap4c0dp;win;482.872014698196
2015-11-16;PC;1.0.1;pz919p11e7p;lose;404.978014216444
2015-11-16;PC;1.0.1;p4162p11e7p;win;400.516380152531
2015-11-29;PS4;1.0.1;pecc2p4zc2p;lose;350.919351584008
2015-12-07;PS4;1.0.2;pz4fap11e7p;win;489.410969566513
2015-11-17;PS4;1.0.1;p1321p488fp;win;312.893681323848
2015-12-11;PS4;1.0.2;pfc14p4c2ep;win;421.452171594979
2015-11-17;PC;1.0.1;pc461p11e6p;lose;416.92710521637
2015-12-12;PS4;1.0.2;p62b4p44f1p;win;541.799938408315
2015-11-31;PS4;1.0.1;pb33ep40aap;win;338.454557322075
2015-11-20;PC;1.0.1;p873fp11e7p;lose;452.969454083845
2015-12-07;PC;1.0.2;p1e3bp11e7p;lose;374.123177158873
2015-11-28;PS4;1.0.1;pzf4dp11e7p;lose;370.201789652544
2015-11-19;PC;1.0.1;pccbcp11e6p;win;402.83487318037
2015-11-25;PC;1.0.1;pf273p4744p;win;456.725973521317
2015-11-31;PC;1.0.1;p2b6fp4889p;win;560.730663983989
2015-11-19;PC;1.0.1;p1ec9p47b4p;win;483.123616611625
2015-12-11;PS4;1.0.2;pbb2zp47b2p;win;294.901527730403
2015-11-13;PC;1.0.1;p14bzp11e7p;win;554.298952605769
2015-12-01;PC;1.0.1;p2b6fp4889p;lose;396.122208256855
2015-12-04;PC;1.0.2;pbea3p11e6p;win;571.555151127919
2015-11-18;PC;1.0.1;p9961p11e7p;win;405.718172427364
2015-11-23;PC;1.0.1;pfaz4p40e4p;win;441.23982276238
2015-12-07;PC;1.0.2;p2be0p4db2p;lose;310.767820923735
2015-11-18;PS4;1.0.1;pf4bbp4e69p;win;508.460224751336
2015-11-20;PC;1.0.1;p20d4p440fp;lose;316.160443557051
2015-11-28;PS4;1.0.1;pa31fp412ap;win;320.215679303048
2015-11-15;PS4;1.0.1;paa0ap4c0dp;win;526.471487559654
2015-11-14;PC;1.0.1;pe8e7p40a9p;win;570.303365404546
2015-12-03;PC;1.0.1;pc436p11e6p;win;550.40657713955
2015-12-04;PS4;1.0.2;pz3b6p4dbzp;win;605.598124670492
2015-12-01;PC;1.0.1;pdbecp11e6p;win;393.052636440561
2015-11-22;PC;1.0.1;pf83fp4e09p;win;332.011597834736
2015-11-12;PS4;1.0.1;pd8cdp42dep;win;537.975399786653
2015-12-04;PC;1.0.2;pb67dp4zbzp;win;505.079853298487
2015-12-12;PC;1.0.2;p6f0cp11e7p;win;532.136512937301
2015-11-24;PC;1.0.1;pca23p11e6p;win;429.650644553475
2015-11-24;PC;1.0.1;pz760p11e7p;lose;331.332710396823
2015-11-26;PC;1.0.1;pzda4p4z98p;lose;396.865397225996
2015-11-23;PC;1.0.1;pdbb6p11e6p;win;415.392383253903
2015-11-24;PC;1.0.1;pbe10p11e6p;lose;429.55447131596
2015-12-01;PC;1.0.1;pza20p11e7p;win;505.559528504736
2015-11-25;PC;1.0.1;p4204p11e7p;lose;259.825310772883
2015-11-25;PC;1.0.1;p0130p479bp;win;316.258903509339
2015-11-22;PC;1.0.1;p9adbp11e7p;lose;341.222438364993
2015-11-25;PS4;1.0.1;pd46fp48fcp;lose;370.921642628129
2015-11-16;PC;1.0.1;p69c7p11e7p;lose;441.38108577577
2015-12-09;PC;1.0.2;p9961p11e7p;lose;331.693231537109
2015-11-21;PC;1.0.1;p97e7p11e7p;lose;258.482794205346
2015-12-07;PC;1.0.2;p4cd8p4a6fp;lose;327.991504736019
2015-11-29;PC;1.0.1;pf21ep4b97p;lose;262.87405063375
2015-11-12;PC;1.0.1;p6z80p4e03p;lose;296.569897962277
2015-11-30;PC;1.0.1;pbfbep11e6p;lose;489.854905034944
2015-12-12;PC;1.0.2;p97fep11e7p;lose;438.000484833701
2015-11-20;PC;1.0.1;pcz14p11e6p;win;546.553567445634
2015-11-27;PC;1.0.1;pbdczp11e6p;win;339.504348259266
2015-11-29;PC;1.0.1;p66z6p4163p;win;574.695634916198
2015-11-19;PS4;1.0.1;p7721p4e84p;win;443.69369118415
2015-11-21;PS4;1.0.1;p4267p4b10p;win;477.777178303689
2015-11-15;PC;1.0.1;p6433p4fzcp;lose;421.452713134151
2015-11-26;PC;1.0.1;pc4c3p11e6p;win;372.322975862981
2015-11-13;PC;1.0.1;p9989p11e7p;win;375.1201184054
2015-11-14;PS4;1.0.1;p239bp4c4ep;lose;428.582184412584
2015-11-14;PS4;1.0.1;p231ep4ebbp;lose;264.174656795392
2015-12-12;PC;1.0.2;p873fp11e7p;lose;457.78550359224
2015-12-11;PC;1.0.2;pbf36p11e6p;win;473.065627708109
2015-12-12;PC;1.0.2;p16dbp4e30p;win;410.38207035445
2015-11-21;PC;1.0.1;p3896p11e7p;win;368.740795374605
2015-12-11;PS4;1.0.2;pc83zp41cbp;win;313.729652881811
2015-11-26;PC;1.0.1;pzb7zp4d84p;win;464.459386958061
2015-12-07;PC;1.0.2;pbcb8p472cp;lose;430.549773403765
2015-11-29;PC;1.0.1;p7be6p49dcp;lose;363.094513182559
2015-11-24;PC;1.0.1;p4zbdp4c7bp;lose;509.511107970491
2015-12-02;PS4;1.0.1;paeb8p4c83p;lose;388.497783579136
2015-11-17;PC;1.0.1;p8b8dp11e7p;lose;441.350719299641
2015-11-26;PC;1.0.1;pbd86p11e6p;lose;384.521188346814
2015-11-17;PS4;1.0.1;p8cc2p4000p;lose;333.240984289198
2015-12-08;PS4;1.0.2;pz7b7p11e7p;win;389.954312623816
2015-12-02;PC;1.0.1;p83a1p4ebzp;lose;513.853068296698
2015-12-06;PS4;1.0.2;pd084p4b07p;win;335.936636298886
2015-11-16;PC;1.0.1;p20zdp406cp;win;567.674941215658
2015-12-01;PC;1.0.1;peffep4914p;lose;484.758185718159
2015-12-02;PC;1.0.1;p6f0cp11e7p;lose;447.441182124605
2015-11-17;PC;1.0.1;p73c4p44c4p;lose;269.161580997772
2015-11-24;PS4;1.0.1;p8fzbp11e7p;win;567.87315418978
2015-11-12;PC;1.0.1;pe8e7p40a9p;win;388.873060527096
2015-12-11;PS4;1.0.2;pz64zp11e7p;win;556.43587047213
2015-11-14;PC;1.0.1;pbf98p11e6p;win;331.141247423714
2015-12-09;PS4;1.0.2;p7e0ap40dbp;lose;460.020814144307
2015-11-17;PS4;1.0.1;p4c3fp40czp;win;534.90929630698
2015-12-06;PS4;1.0.2;p2b64p4432p;win;544.19086413867
2015-11-28;PC;1.0.1;p14eep11e7p;lose;333.323857705942
2015-11-24;PC;1.0.1;pc3d8p11e6p;lose;469.694097782075
2015-11-28;PS4;1.0.1;p231ep4ebbp;win;529.497645655782
2015-11-24;PS4;1.0.1;pf4bbp4e69p;win;365.905807740462
2015-11-17;PC;1.0.1;p0dd0p4da4p;win;325.961996797901
2015-12-08;PC;1.0.2;pbdf7p11e6p;lose;361.686986033365
2015-12-10;PS4;1.0.2;pz7d4p4392p;win;517.488193880047
2015-11-27;PS4;1.0.1;p204ap4af9p;lose;277.631263523757
2015-11-18;PC;1.0.1;pa804p4cf7p;win;358.059821958489
2015-11-30;PC;1.0.1;p08c6p468ep;win;332.576205344038
2015-11-13;PC;1.0.1;pcfz0p11e6p;lose;339.389274507537
2015-11-26;PS4;1.0.1;p1ae0p4800p;lose;480.91035621616
2015-12-10;PC;1.0.2;p992bp4c43p;win;522.574071206345
2015-11-26;PC;1.0.1;pdbf4p44zfp;win;303.038796554418
2015-11-28;PC;1.0.1;pz6bap11e7p;win;326.388427746224
2015-11-27;PC;1.0.1;pdaffp46dcp;win;294.311631260161
2015-11-31;PC;1.0.1;pfc06p11e6p;lose;410.072646728639
2015-12-06;PS4;1.0.2;p9a9dp11e7p;win;438.398411613234
2015-12-01;PC;1.0.1;pbe2fp11e6p;win;345.193927953625
2015-12-12;PC;1.0.2;p33c9p4174p;win;485.566771827501
2015-11-21;PC;1.0.1;pc68dp4739p;lose;506.026988657573
2015-12-11;PC;1.0.2;pb7f7p4c34p;win;348.619064199946
2015-12-06;PC;1.0.2;p3f92p401bp;lose;310.174395833189
2015-12-12;PS4;1.0.2;pzd8fp11e7p;win;464.605866606541
2015-11-16;PS4;1.0.1;p2274p4eacp;win;400.609334293528
2015-11-23;PC;1.0.1;p1z6bp11e7p;lose;282.463059395489
2015-11-24;PS4;1.0.1;pcb3bp474ap;lose;359.244969871756
2015-12-05;PS4;1.0.2;p36d7p43b8p;lose;457.626569433976
2015-12-02;PC;1.0.1;p9a28p11e7p;win;436.333273978886
2015-11-21;PS4;1.0.1;pz66zp11e7p;lose;363.937749050167
2015-11-16;PC;1.0.1;p6d97p4a32p;win;531.541834778908
2015-11-26;PC;1.0.1;p960ap4ze8p;lose;428.197456471655
2015-11-25;PC;1.0.1;pc4a3p11e6p;lose;321.288077253696
2015-11-23;PC;1.0.1;p4989p488ap;lose;397.282341735308
2015-12-05;PC;1.0.2;pb6cbp430bp;win;559.635666118225
2015-11-25;PC;1.0.1;p9a8ap11e7p;lose;442.089481672762
2015-11-31;PC;1.0.1;pbz7ep460ap;lose;291.248163115429
2015-12-12;PS4;1.0.2;pzdc2p11e7p;lose;503.131393515374
2015-11-19;PC;1.0.1;p4e3ap4236p;lose;470.530019639148
2015-11-13;PC;1.0.1;pzfe4p43e4p;lose;428.471519425727
2015-11-24;PC;1.0.1;pb7f7p4c34p;win;537.33286783286
2015-11-28;PC;1.0.1;pda78p4a48p;lose;298.370854991286
2015-12-09;PC;1.0.2;p4261p44e7p;win;359.880411951826
2015-12-08;PC;1.0.2;p1b4ap4d2fp;lose;481.476688122142
2015-12-01;PC;1.0.1;pdac0p11e6p;lose;345.850414921795
2015-11-12;PC;1.0.1;p9118p11e7p;win;558.168695591691
2015-12-07;PS4;1.0.2;pzd21p413ep;win;335.127208449509
2015-12-04;PS4;1.0.2;pca03p4118p;lose;545.33598797607
2015-11-14;PC;1.0.1;p1e01p11e7p;win;321.214550317845
2015-11-20;PC;1.0.1;p1z6bp11e7p;win;343.886283238495
2015-11-15;PC;1.0.1;pc3z7p11e6p;win;534.585868020984
2015-12-04;PC;1.0.2;p462dp11e7p;win;505.331521290433
2015-11-31;PC;1.0.1;p72b1p429bp;win;337.58634439068
2015-12-07;PS4;1.0.2;p96cdp4ec2p;lose;387.553396220579
2015-11-29;PS4;1.0.1;p99dap11e7p;lose;374.038476755031
2015-11-15;PS4;1.0.1;pz360p11e7p;win;364.510876957705
2015-12-09;PC;1.0.2;p0f30p42a9p;lose;514.505647777307
2015-12-10;PC;1.0.2;pbd8zp11e6p;lose;444.064044572305
2015-12-08;PS4;1.0.2;p3b7zp44e1p;win;338.022052393925
2015-11-25;PS4;1.0.1;pza1dp4f9ap;win;328.013379929421
2015-11-26;PS4;1.0.1;pz710p11e7p;win;555.077039658193
2015-12-02;PC;1.0.1;p03c7p4ccap;win;330.620182250282
2015-11-14;PS4;1.0.1;p8fzbp11e7p;lose;444.532229319584
2015-12-11;PS4;1.0.2;p0c64p4c4zp;lose;356.375873780641
2015-11-29;PC;1.0.1;pbd88p11e6p;lose;387.416667068535
2015-12-09;PC;1.0.2;pd62bp499cp;win;473.043304763908
2015-11-12;PC;1.0.1;pd62bp499cp;lose;519.054140470526
2015-12-05;PS4;1.0.2;p28zzp43e1p;win;598.274349489441
2015-11-24;PC;1.0.1;pbe40p11e6p;win;381.024304623822
2015-12-04;PC;1.0.2;p491ep11e7p;win;383.295490005713
2015-12-07;PC;1.0.2;p1a16p11e7p;lose;485.857575626002
2015-11-22;PC;1.0.1;pzb1cp49zfp;win;300.9888060477
2015-11-15;PS4;1.0.1;p604fp11e7p;lose;315.453489924163
2015-11-30;PC;1.0.1;pzf01p11e7p;lose;443.994840073577
2015-11-29;PC;1.0.1;pc1dep4af3p;win;502.959347642296
2015-12-12;PC;1.0.2;p7a7fp4fzfp;lose;390.182280294903
2015-11-13;PS4;1.0.1;p7ab6p4ab0p;lose;378.759369007987
2015-11-14;PC;1.0.1;p9f99p11e7p;win;292.193026619131
2015-11-28;PS4;1.0.1;p08dzp4ed8p;lose;258.329032972793
2015-11-17;PC;1.0.1;pc316p11e6p;lose;522.616688422253
2015-11-13;PS4;1.0.1;pz3dbp11e7p;lose;508.849096096627
2015-12-02;PC;1.0.1;p299ep4zbap;win;422.196721440249
2015-12-10;PC;1.0.2;p0z99p11e7p;lose;322.196470701171
2015-11-15;PC;1.0.1;pb7f7p4c34p;win;299.046674037484
2015-12-07;PS4;1.0.2;p4233p48dfp;lose;320.127804720196
2015-11-12;PC;1.0.1;pdzz4p11e6p;win;388.923828563766
2015-11-31;PC;1.0.1;pc784p4362p;win;424.868635368869
2015-12-04;PC;1.0.2;pd478p4927p;lose;342.164516403351
2015-12-10;PC;1.0.2;p3869p4ddfp;lose;472.322115238816
2015-11-19;PC;1.0.1;p16dbp4e30p;win;359.381336193359
2015-12-06;PC;1.0.2;pd84cp497dp;lose;275.156279436646
2015-12-06;PC;1.0.2;p1220p4faep;lose;335.145043756251
2015-11-27;PS4;1.0.1;p28efp4zzep;lose;493.185928726922
2015-12-12;PS4;1.0.2;p37a2p40d7p;lose;527.920281802611
2015-12-10;PC;1.0.2;pe6f1p44b0p;win;390.938317417416
2015-11-13;PC;1.0.1;p4942p4396p;lose;424.366653105656
2015-12-11;PS4;1.0.2;pf8adp4601p;lose;477.842228714939
2015-12-01;PS4;1.0.1;pd892p4c41p;win;445.489607419952
2015-11-28;PC;1.0.1;p8b63p11e7p;lose;482.178270940695
2015-12-10;PC;1.0.2;pc43ap11e6p;win;577.777498466371
2015-11-18;PS4;1.0.1;pe9a6p4db2p;lose;269.669791859353
2015-11-25;PS4;1.0.1;p7bd9p11e7p;win;527.355347986733
2015-11-26;PC;1.0.1;p2101p44c4p;win;481.273661121297
2015-12-09;PC;1.0.2;pbe19p11e6p;win;372.707869554742
2015-11-30;PS4;1.0.1;pb00ap4809p;lose;467.817775957074
2015-11-19;PC;1.0.1;paf4cp40b1p;lose;404.196224209022
2015-12-10;PC;1.0.2;p3d8zp4f11p;win;421.09978896967
2015-11-31;PC;1.0.1;pccbcp11e6p;win;364.793129127604
2015-12-02;PS4;1.0.1;p231ep4ebbp;lose;317.883177453898
2015-12-05;PS4;1.0.2;p0299p4e22p;win;341.192185038485
2015-12-06;PS4;1.0.2;pd46fp48fcp;win;456.594572125769
2015-11-20;PC;1.0.1;pd8f7p11e6p;win;392.383971994416
2015-11-15;PC;1.0.1;p16e7p4a26p;lose;486.222906189809
2015-11-15;PS4;1.0.1;p83ffp4cd1p;lose;343.038962989801
2015-11-30;PC;1.0.1;pe6f1p44b0p;win;561.856354804223
2015-12-05;PS4;1.0.2;pf048p4bb6p;lose;370.405500066577
2015-12-05;PC;1.0.2;pbf0cp11e6p;win;589.04077097473
2015-12-05;PS4;1.0.2;pcbbep4zd2p;win;590.019360120435
2015-11-12;PS4;1.0.1;pz6d8p11e7p;lose;424.95920649493
2015-11-22;PC;1.0.1;pdbb6p11e6p;win;374.906830417151
2015-11-17;PS4;1.0.1;p4c3fp40czp;lose;505.761422704424
2015-12-07;PS4;1.0.2;pdcf0p4fz3p;lose;527.290619293392
2015-12-05;PC;1.0.2;p9873p11e7p;lose;423.803649113919
2015-11-12;PS4;1.0.1;p1ae0p4800p;lose;380.977085928342
2015-12-05;PC;1.0.2;pc22dp11e6p;lose;363.424288661937
2015-11-29;PS4;1.0.1;p6909p11e7p;lose;370.910019333936
2015-12-02;PC;1.0.1;pd680p11e6p;lose;295.910321100704
2015-12-12;PS4;1.0.2;p3b23p48z6p;lose;272.599255855457
2015-11-19;PC;1.0.1;pdeacp11e6p;win;334.132190775989
2015-11-14;PS4;1.0.1;pbdz9p44dep;lose;471.237114181478
2015-11-12;PS4;1.0.1;pa463p4c99p;lose;321.791908061023
2015-12-08;PC;1.0.2;pfd2ep11e6p;win;512.532517137497
2015-11-24;PC;1.0.1;pc1dep4af3p;lose;446.31041624141
2015-11-13;PC;1.0.1;pcaadp11e6p;win;391.764210756738
2015-11-22;PC;1.0.1;pc0f6p4z4zp;win;306.163620791694
2015-12-04;PC;1.0.2;p179dp11e7p;win;452.638924803698
2015-11-30;PC;1.0.1;p6f0cp11e7p;lose;390.413226099758
2015-11-23;PC;1.0.1;pz979p11e7p;win;555.322400932501
2015-11-30;PC;1.0.1;pbda4p11e6p;lose;391.774720453813
2015-12-03;PC;1.0.1;p60z0p4f80p;win;398.657462168648
2015-12-03;PS4;1.0.1;pd084p4b07p;lose;339.162117270852
2015-11-22;PC;1.0.1;p1802p4ae2p;win;455.955432412698
2015-11-16;PC;1.0.1;p236dp11e7p;win;518.060350548504
2015-12-05;PC;1.0.2;pd6zap11e6p;win;499.08614661748
2015-11-19;PC;1.0.1;p9989p11e7p;lose;444.063966692523
2015-11-29;PC;1.0.1;pb19fp4b88p;win;446.873278225663
2015-12-10;PC;1.0.2;pc8a3p4d4zp;win;373.495237626404
2015-11-25;PC;1.0.1;p9bz6p4ab3p;win;365.218278046196
2015-12-05;PS4;1.0.2;pb33ep40aap;lose;424.270104325113
2015-11-24;PC;1.0.1;pe8dzp11e6p;win;375.71237150596
2015-11-22;PS4;1.0.1;pza9fp4823p;win;553.085249948644
2015-11-14;PC;1.0.1;p1z6bp11e7p;lose;522.278282860144
2015-11-19;PS4;1.0.1;p6909p11e7p;lose;373.137949248217
2015-11-19;PC;1.0.1;p7b8zp404ap;lose;359.01496087448
2015-11-27;PS4;1.0.1;p8767p11e7p;lose;307.872121136636
2015-11-17;PC;1.0.1;p90zep11e7p;win;302.677704264124
2015-12-07;PC;1.0.2;p16z3p11e7p;lose;294.04236264068
2015-12-08;PC;1.0.2;p6f0cp11e7p;lose;284.184728748244
2015-12-06;PS4;1.0.2;pdc6ep47cep;win;463.349801991963
2015-12-05;PS4;1.0.2;pb33ep40aap;lose;496.435055351357
2015-11-25;PC;1.0.1;pc461p11e6p;win;528.097774466083
2015-11-22;PS4;1.0.1;pz710p11e7p;win;571.655510574143
2015-11-28;PS4;1.0.1;p4e43p4c3fp;win;545.083598135783
2015-11-13;PS4;1.0.1;p1ae0p4800p;win;543.157376561521
2015-12-06;PS4;1.0.2;p7bd9p11e7p;lose;316.871022420547
2015-12-09;PC;1.0.2;peb06p4dbbp;lose;482.888606434425
2015-12-11;PC;1.0.2;pbe03p11e6p;win;515.984646822235
2015-12-05;PC;1.0.2;p7be6p49dcp;lose;362.813136173227
2015-12-01;PC;1.0.1;p37bap11e7p;win;346.202277322004
2015-12-05;PC;1.0.2;p94c0p11e7p;lose;406.206561120626
2015-12-11;PC;1.0.2;p821bp43fbp;win;546.481992824141
2015-11-16;PC;1.0.1;p236dp11e7p;lose;262.449803502909
2015-11-29;PC;1.0.1;p4904p43e3p;lose;520.037810117808
2015-11-18;PC;1.0.1;pcfz0p11e6p;lose;463.720227214324
2015-11-15;PC;1.0.1;pccbcp11e6p;lose;402.880184295964
2015-12-03;PC;1.0.1;pbdfcp11e6p;lose;373.227492837478
2015-12-07;PS4;1.0.2;p7a71p11e7p;lose;475.098670443662
2015-12-05;PS4;1.0.2;p7a71p11e7p;lose;533.362246566771
2015-12-11;PC;1.0.2;p9a96p11e7p;win;592.171856591362
2015-12-08;PS4;1.0.2;p8b64p11e7p;lose;340.488334898474
2015-12-05;PC;1.0.2;pfd04p4f28p;lose;516.707466732937
2015-12-01;PS4;1.0.1;pcd2bp46a7p;lose;261.638146537964
2015-12-10;PS4;1.0.2;p204ap4af9p;lose;415.117605619059
2015-11-20;PC;1.0.1;pe6f1p44b0p;lose;440.85388790368
2015-11-27;PC;1.0.1;p8zc0p11e7p;lose;503.022770724848
2015-12-04;PS4;1.0.2;p9c4ap11e7p;lose;514.870606582927
2015-12-05;PS4;1.0.2;pb33ep40aap;win;529.170433270693
2015-11-15;PS4;1.0.1;paa0ap4c0dp;lose;267.794929998675
2015-11-26;PC;1.0.1;pbdezp11e6p;lose;497.410603804799
2015-11-26;PS4;1.0.1;pa0z8p404zp;win;484.385913485943
2015-11-20;PC;1.0.1;p4bb6p11e7p;lose;362.845237665679
2015-12-08;PC;1.0.2;p3e91p406fp;win;588.387066614016
2015-12-06;PS4;1.0.2;p3a32p48a8p;lose;289.65076929117
2015-11-13;PC;1.0.1;pbdd8p11e6p;win;494.195684255237
2015-11-31;PC;1.0.1;p826bp49fap;lose;515.5546317322
2015-11-26;PS4;1.0.1;p9c1ap11e7p;win;455.969076209841
2015-12-01;PC;1.0.1;pzb1cp49zfp;lose;408.838044929979
2015-11-29;PS4;1.0.1;p08dzp4ed8p;win;497.051112707109
2015-11-20;PC;1.0.1;p9871p11e7p;lose;361.190721768949
2015-12-08;PS4;1.0.2;p6af3p44b7p;win;332.185267129789
2015-12-04;PC;1.0.2;pbdd3p11e6p;lose;512.618144314586
2015-11-30;PC;1.0.1;pe6f1p44b0p;win;492.428285138354
2015-12-05;PS4;1.0.2;p7za3p4e77p;lose;330.576151684349
2015-11-25;PC;1.0.1;p2az8p11e7p;win;341.802459167019
2015-12-11;PS4;1.0.2;p92zbp11e7p;lose;371.214795776074
2015-12-04;PC;1.0.2;p873fp11e7p;lose;311.49283324695
2015-12-11;PS4;1.0.2;p1ae0p4800p;lose;359.313968811982
2015-11-17;PC;1.0.1;p4162p11e7p;lose;322.247573292827
2015-12-08;PS4;1.0.2;p99zbp4a92p;win;398.798025757296
2015-12-06;PS4;1.0.2;pzf03p4zdep;win;459.673625915909
2015-12-05;PS4;1.0.2;pze2cp4c08p;lose;433.871353754426
2015-12-11;PC;1.0.2;pbeaap11e6p;win;501.874498935376
2015-12-03;PC;1.0.1;pc4c1p11e6p;lose;397.848759387916
