store_item_name;client_id;Date;dollar_spent
pack_b;p7d2bp40c1p;2015-12-03;1.2
pack_a;pz7z4p11e7p;2015-11-24;0.99
pack_e;p9a83p11e7p;2015-12-03;5
pack_c;pf9zdp11e6p;2015-11-20;1.99
pack_a;p7b43p4b3fp;2015-12-11;0.99
pack_a;p28zzp43e1p;2015-11-22;0.99
pack_a;p60d8p492zp;2015-11-27;0.99
pack_c;pcbd6p4222p;2015-11-14;1.99
pack_b;p0f0ap4801p;2015-11-20;1.2
bundle_10;pcz39p11e6p;2015-11-15;18.5
pack_a;p6zedp44bep;2015-11-23;0.99
bundle_3;p6a18p4684p;2015-12-10;21.99
pack_a;pcb03p11e6p;2015-11-16;0.99
pack_a;pe7b9p11e6p;2015-11-27;0.99
pack_a;pfebzp11e6p;2015-11-21;0.99
pack_e;p88z6p11e7p;2015-11-31;5
pack_a;p0401p4b41p;2015-12-10;0.99
pack_a;p38bzp4a80p;2015-11-21;0.99
pack_a;p82azp11e7p;2015-11-16;0.99
pack_a;pf20cp40e4p;2015-12-08;0.99
pack_b;p1d0cp4179p;2015-11-16;1.2
pack_e;pe462p42ezp;2015-11-31;5
pack_b;pc8efp11e6p;2015-12-02;1.2
pack_b;p6ed6p4db8p;2015-12-07;1.2
bundle_8;p7ef0p11e7p;2015-12-01;18.5
pack_c;pzb0cp4462p;2015-11-15;1.99
pack_c;p34c3p4297p;2015-11-12;1.99
bundle_3;pc3z4p11e6p;2015-11-31;21.99
pack_c;pz710p11e7p;2015-11-12;1.99
bundle_1;p8103p11e7p;2015-12-10;15.99
bundle_8;p28ccp4472p;2015-11-24;18.5
pack_e;p60z0p4f80p;2015-12-05;5
pack_a;pbez3p11e6p;2015-12-01;0.99
pack_a;p0z2dp400ep;2015-11-16;0.99
pack_d;pe49cp4db2p;2015-12-01;2.5
pack_a;p03fep4e06p;2015-12-11;0.99
pack_b;p77b8p11e7p;2015-11-25;1.2
pack_e;pz321p11e7p;2015-12-03;5
pack_a;pz222p4e68p;2015-12-03;0.99
pack_c;pz64zp11e7p;2015-12-03;1.99
pack_a;pf19fp4bf2p;2015-11-31;0.99
bundle_2;p83b8p4989p;2015-11-16;1.5
pack_a;pce9fp11e6p;2015-11-24;0.99
pack_c;pfz20p11e6p;2015-12-10;1.99
pack_b;pc83zp41cbp;2015-11-17;1.2
bundle_10;pd629p443dp;2015-12-08;18.5
pack_c;p179dp11e7p;2015-11-17;1.99
pack_c;p370ep47cbp;2015-12-07;1.99
pack_c;p664cp4f29p;2015-12-03;1.99
pack_b;pc7bep11e6p;2015-11-25;1.2
pack_a;p48zcp11e7p;2015-11-28;0.99
bundle_9;pza1dp4f9ap;2015-11-29;18.5
pack_a;pa99dp48a7p;2015-12-03;0.99
pack_a;pd62bp499cp;2015-11-27;0.99
pack_a;pff9ep4aeep;2015-11-30;0.99
pack_a;p74z6p407dp;2015-11-27;0.99
pack_c;p8f04p4c6cp;2015-11-13;1.99
bundle_1;pc9d8p11e6p;2015-12-02;15.99
pack_c;pze2cp4c08p;2015-12-05;1.99
pack_a;p60e0p40b4p;2015-12-03;0.99
pack_a;pbd8bp11e6p;2015-11-31;0.99
pack_a;p97e7p11e7p;2015-11-26;0.99
pack_a;p68bdp11e7p;2015-11-18;0.99
pack_a;p9b90p11e7p;2015-11-29;0.99
bundle_9;pb2f6p4f09p;2015-11-19;18.5
pack_a;pbee0p40adp;2015-11-28;0.99
pack_a;p2b64p4432p;2015-12-12;0.99
pack_a;p62e6p4bz9p;2015-12-04;0.99
pack_a;p1c6fp4677p;2015-12-10;0.99
bundle_1;pz48zp4db0p;2015-11-25;15.99
pack_b;pad21p4df9p;2015-12-02;1.2
pack_a;p491ep11e7p;2015-12-11;0.99
pack_a;pe227p11e6p;2015-11-28;0.99
pack_b;pee0ap47d6p;2015-11-29;1.2
pack_b;pdddap11e6p;2015-11-30;1.2
pack_b;pezc8p11e6p;2015-11-23;1.2
pack_a;p3428p401ep;2015-12-12;0.99
bundle_9;pz760p11e7p;2015-11-15;18.5
bundle_3;pc9a4p4ffap;2015-11-29;21.99
pack_c;p92c4p11e7p;2015-12-01;1.99
pack_b;pbeaap11e6p;2015-12-01;1.2
pack_a;p3f96p4644p;2015-12-05;0.99
pack_e;pb676p4768p;2015-11-24;5
pack_a;p78e8p11e7p;2015-11-30;0.99
pack_c;p84f6p4d8ep;2015-12-01;1.99
pack_e;pf28fp4e7ap;2015-12-06;5
pack_a;pe230p4161p;2015-11-19;0.99
bundle_2;p6azcp11e7p;2015-12-06;1.5
pack_a;pzc28p11e7p;2015-11-13;0.99
bundle_10;p2022p44f2p;2015-11-21;18.5
bundle_9;pz819p11e7p;2015-12-01;18.5
pack_a;pz398p11e7p;2015-11-31;0.99
bundle_10;pcd7cp4fb3p;2015-12-01;18.5
pack_c;p87bap11e7p;2015-11-14;1.99
pack_a;p694dp11e7p;2015-12-11;0.99
pack_b;pbda8p11e6p;2015-12-11;1.2
pack_b;p6dzfp11e7p;2015-12-05;1.2
pack_a;p9ff3p11e7p;2015-11-28;0.99
bundle_9;pd949p4033p;2015-11-25;18.5
pack_c;pe49cp4db2p;2015-11-15;1.99
pack_e;p22z7p4790p;2015-12-05;5
pack_a;p64zfp11e7p;2015-11-21;0.99
pack_c;pbd8ep11e6p;2015-12-11;1.99
pack_a;p9a7fp11e7p;2015-11-30;0.99
pack_a;pbfeep11e6p;2015-11-26;0.99
bundle_10;p4zbdp4c7bp;2015-12-08;18.5
pack_a;pzcf2p11e7p;2015-11-21;0.99
pack_a;pc8f2p11e6p;2015-11-20;0.99
bundle_1;pcc2bp11e6p;2015-11-17;15.99
pack_a;p76c7p11e7p;2015-11-19;0.99
pack_a;pfzf4p11e6p;2015-12-10;0.99
bundle_2;pb471p4884p;2015-12-05;1.5
pack_c;pf884p490zp;2015-11-14;1.99
pack_a;pc386p11e6p;2015-12-03;0.99
pack_a;pz7b7p11e7p;2015-12-12;0.99
pack_b;pd9b7p48e1p;2015-11-19;1.2
pack_b;p32f9p48a6p;2015-12-08;1.2
bundle_3;pc3dap11e6p;2015-11-27;21.99
pack_a;pc1f1p4211p;2015-11-25;0.99
pack_a;p0b6cp41bcp;2015-12-07;0.99
pack_e;p2b8fp4086p;2015-12-08;5
bundle_9;pa0ebp11e7p;2015-11-15;18.5
pack_a;pdc6ep47cep;2015-12-02;0.99
pack_a;p90z2p4b4fp;2015-11-19;0.99
pack_a;pbf6fp11e6p;2015-11-15;0.99
pack_a;p998fp11e7p;2015-12-10;0.99
pack_c;pbddap11e6p;2015-11-21;1.99
pack_c;pbe91p11e6p;2015-11-22;1.99
pack_c;pecc2p4zc2p;2015-12-03;1.99
pack_c;p7e0ap40dbp;2015-11-30;1.99
pack_c;pc14ap11e6p;2015-12-03;1.99
pack_c;pcd2bp46a7p;2015-11-24;1.99
pack_c;p42abp11e7p;2015-11-15;1.99
pack_e;pbe2ep11e6p;2015-12-06;5
pack_c;pc14ap11e6p;2015-12-02;1.99
pack_a;p1f88p4f9dp;2015-12-11;0.99
pack_b;p1ba8p4eadp;2015-11-31;1.2
pack_c;pbe2fp11e6p;2015-12-02;1.99
pack_c;pdc27p4aeap;2015-11-31;1.99
pack_c;pbd8fp11e6p;2015-11-26;1.99
pack_a;p67dcp11e7p;2015-11-22;0.99
pack_c;p0ze7p11e7p;2015-11-17;1.99
bundle_1;p47c6p4eddp;2015-11-13;15.99
pack_a;p71f8p43fep;2015-12-03;0.99
pack_a;pc81ap11e6p;2015-12-06;0.99
pack_a;pdddap11e6p;2015-11-27;0.99
bundle_10;pbez1p11e6p;2015-12-03;18.5
pack_a;pb362p463bp;2015-11-28;0.99
pack_b;pz7bep11e7p;2015-11-28;1.2
pack_a;pf273p4744p;2015-12-03;0.99
bundle_3;p3631p4abfp;2015-11-31;21.99
pack_d;pe9b1p11e6p;2015-11-14;2.5
pack_a;pfde7p11e6p;2015-12-03;0.99
bundle_3;pb8dap4bz4p;2015-11-29;21.99
bundle_9;p6b39p43e3p;2015-11-18;18.5
pack_e;pzzf2p11e7p;2015-12-03;5
bundle_1;p1ac0p11e7p;2015-12-11;15.99
pack_b;p8c2cp11e7p;2015-11-15;1.2
pack_e;p9899p11e7p;2015-11-23;5
pack_a;p9bf9p11e7p;2015-12-05;0.99
pack_e;p98e2p11e7p;2015-11-21;5
pack_b;p8c4fp4zfcp;2015-11-25;1.2
bundle_10;p370ep47cbp;2015-11-19;18.5
pack_c;p3d74p4d1cp;2015-11-21;1.99
pack_a;paza4p4a8ap;2015-11-14;0.99
bundle_8;p7a36p4f3ap;2015-12-04;18.5
pack_c;pz414p4df7p;2015-12-02;1.99
pack_e;p84e3p423dp;2015-12-08;5
pack_b;pza1dp4f9ap;2015-12-01;1.2
bundle_10;p9c0ap11e7p;2015-11-19;18.5
pack_c;pb38bp41z4p;2015-12-07;1.99
pack_e;p7fzep42dap;2015-11-12;5
bundle_3;p9cdep11e7p;2015-11-27;21.99
pack_c;p71ebp11e7p;2015-12-05;1.99
pack_d;p9cdep11e7p;2015-12-11;2.5
bundle_1;p7c74p11e7p;2015-12-12;15.99
pack_b;pb67bp4227p;2015-12-12;1.2
pack_d;pbe2cp11e6p;2015-11-21;2.5
pack_a;p606cp4fe8p;2015-11-21;0.99
pack_a;p01c2p4dd3p;2015-11-17;0.99
pack_a;p613zp11e7p;2015-12-09;0.99
pack_b;p0401p4b41p;2015-11-27;1.2
bundle_9;pc47zp11e6p;2015-12-04;18.5
bundle_9;p1f88p4f9dp;2015-11-18;18.5
pack_a;p996zp11e7p;2015-12-09;0.99
pack_d;pd41cp4032p;2015-12-03;2.5
pack_e;p1edcp4381p;2015-11-28;5
pack_a;p9d1bp4236p;2015-11-17;0.99
pack_a;p3d88p4393p;2015-11-24;0.99
bundle_1;p84e9p4369p;2015-11-14;15.99
pack_e;p8a84p4929p;2015-12-06;5
pack_a;pc316p11e6p;2015-12-09;0.99
pack_a;p30dbp414ap;2015-12-10;0.99
pack_a;p2f90p11e7p;2015-12-06;0.99
pack_e;p93cep4011p;2015-12-01;5
pack_a;p6ec4p4z6ap;2015-11-14;0.99
pack_a;p0ad9p491fp;2015-12-07;0.99
pack_c;p834zp49b6p;2015-12-08;1.99
pack_a;pca92p11e6p;2015-11-26;0.99
pack_b;pedbzp442cp;2015-12-11;1.2
pack_d;p34f0p4e4ap;2015-11-30;2.5
pack_b;p6c4bp4a1dp;2015-11-22;1.2
pack_d;pc01zp11e6p;2015-11-30;2.5
pack_a;pa169p40d8p;2015-11-30;0.99
pack_a;pza02p11e7p;2015-12-01;0.99
bundle_1;pa9fep4f89p;2015-11-31;15.99
pack_a;pbd7zp4dd0p;2015-12-04;0.99
pack_a;p3czcp4896p;2015-12-08;0.99
pack_c;pcfebp11e6p;2015-12-10;1.99
bundle_2;p4d07p11e7p;2015-12-11;1.5
pack_c;pc7bep11e6p;2015-12-08;1.99
pack_a;p7439p42dzp;2015-11-25;0.99
bundle_8;p8a08p11e7p;2015-12-11;18.5
pack_b;pcd72p11e6p;2015-11-21;1.2
pack_a;p16z3p11e7p;2015-12-02;0.99
pack_b;p44z0p11e7p;2015-12-03;1.2
pack_e;p9b82p11e7p;2015-11-30;5
bundle_3;p99zbp4a92p;2015-11-23;21.99
pack_c;pba7ep410cp;2015-11-14;1.99
pack_b;p744fp4483p;2015-11-15;1.2
pack_c;pfde7p11e6p;2015-11-22;1.99
pack_a;p21c4p11e7p;2015-11-24;0.99
pack_a;p3zdep11e7p;2015-12-11;0.99
bundle_2;pe9a6p4db2p;2015-11-13;1.5
bundle_9;pa6e6p11e7p;2015-11-22;18.5
pack_a;pe227p11e6p;2015-11-24;0.99
pack_a;p1edcp4381p;2015-11-19;0.99
pack_a;p42c3p11e7p;2015-11-18;0.99
pack_d;pbebfp11e6p;2015-12-06;2.5
pack_a;pbd94p11e6p;2015-11-12;0.99
bundle_9;p4ac3p4edfp;2015-12-04;18.5
pack_e;p39fcp40d9p;2015-12-05;5
pack_a;p1499p479dp;2015-11-13;0.99
pack_c;pc97bp11e6p;2015-12-03;1.99
pack_a;pc1z4p11e6p;2015-12-05;0.99
pack_b;pb38bp41z4p;2015-12-05;1.2
bundle_10;p77aap48eap;2015-11-16;18.5
pack_a;p02f9p44f1p;2015-11-20;0.99
pack_a;pde38p48bep;2015-11-20;0.99
pack_e;p1ec0p461cp;2015-11-16;5
pack_b;pce24p11e6p;2015-12-02;1.2
pack_e;pbdfep11e6p;2015-12-06;5
bundle_10;p4233p48dfp;2015-12-02;18.5
pack_c;pbd8ep11e6p;2015-11-27;1.99
pack_c;pd6ccp4c2bp;2015-11-20;1.99
pack_a;pca03p4118p;2015-11-21;0.99
pack_a;pdc96p48zep;2015-11-28;0.99
pack_a;pc41fp44c3p;2015-12-12;0.99
pack_b;p9abcp11e7p;2015-11-14;1.2
pack_e;p6bzzp47c4p;2015-12-02;5
pack_d;p41d7p11e7p;2015-11-20;2.5
pack_e;p4d41p4c92p;2015-12-03;5
pack_c;p1eb8p4dbap;2015-11-31;1.99
bundle_2;p8630p44aep;2015-12-11;1.5
bundle_1;p03c7p4ccap;2015-11-24;15.99
pack_e;pcd97p11e6p;2015-12-08;5
bundle_2;pabe6p412fp;2015-11-18;1.5
pack_a;p3b7zp44e1p;2015-11-28;0.99
pack_b;p9ab1p11e7p;2015-11-19;1.2
pack_a;pb676p4768p;2015-12-10;0.99
bundle_3;pzza1p11e7p;2015-11-15;21.99
bundle_8;p8efbp11e7p;2015-12-07;18.5
pack_a;p496ap424dp;2015-11-23;0.99
pack_e;p8ac1p11e7p;2015-11-28;5
pack_a;p97f1p47cdp;2015-12-11;0.99
pack_c;pa8b3p49e9p;2015-11-20;1.99
pack_e;p28zap11e7p;2015-12-01;5
bundle_1;pbe12p11e6p;2015-12-04;15.99
pack_a;pz321p11e7p;2015-11-12;0.99
pack_c;pbe0dp11e6p;2015-11-20;1.99
pack_e;p3749p11e7p;2015-11-18;5
bundle_3;p21c4p11e7p;2015-12-09;21.99
pack_c;p0299p4e22p;2015-11-18;1.99
pack_a;pz24zp4e69p;2015-11-12;0.99
pack_c;p3zdep11e7p;2015-11-24;1.99
pack_e;p4261p44e7p;2015-11-29;5
bundle_9;pfcfzp4z4dp;2015-12-03;18.5
pack_c;p881ap47b3p;2015-11-26;1.99
pack_b;pa02ap11e7p;2015-11-13;1.2
pack_c;p020ep11e7p;2015-12-09;1.99
pack_c;p9dc0p4316p;2015-12-07;1.99
bundle_3;p308dp40a0p;2015-12-10;21.99
pack_c;p68z1p440dp;2015-12-05;1.99
pack_e;pd77zp11e6p;2015-11-29;5
pack_b;pc489p40a4p;2015-12-01;1.2
bundle_1;pczccp11e6p;2015-12-04;15.99
bundle_10;pc8a3p4d4zp;2015-11-21;18.5
bundle_10;p77a7p11e7p;2015-11-29;18.5
pack_e;p9663p4aa6p;2015-11-14;5
pack_a;p472zp4439p;2015-11-18;0.99
pack_c;p86a1p4bz8p;2015-11-13;1.99
pack_e;paa3cp4ac6p;2015-11-21;5
pack_a;pz8dzp11e7p;2015-11-31;0.99
pack_c;p1z6bp11e7p;2015-12-07;1.99
bundle_2;p3197p4bccp;2015-12-01;1.5
bundle_9;peaeep4dd9p;2015-12-08;18.5
pack_a;pz1c4p11e7p;2015-11-31;0.99
pack_c;pezc8p11e6p;2015-11-12;1.99
pack_b;p71a7p48f4p;2015-11-17;1.2
pack_a;p491ep11e7p;2015-11-15;0.99
bundle_3;p2022p44f2p;2015-11-16;21.99
pack_c;pbez0p11e6p;2015-11-19;1.99
pack_b;p8c44p4c47p;2015-11-18;1.2
pack_a;p9b21p11e7p;2015-12-07;0.99
pack_a;p0dbbp401dp;2015-12-09;0.99
bundle_8;pa0f4p11e7p;2015-12-04;18.5
pack_b;pc7d0p486dp;2015-11-19;1.2
pack_a;p11zzp4zfdp;2015-11-15;0.99
pack_a;p8b13p4704p;2015-11-28;0.99
pack_a;pz3b6p4dbzp;2015-12-05;0.99
pack_c;pzf70p11e7p;2015-11-30;1.99
pack_c;p6634p410ap;2015-11-12;1.99
pack_a;pc40dp46d0p;2015-12-04;0.99
bundle_1;pf83fp4e09p;2015-12-02;15.99
pack_d;pa9fep4f89p;2015-12-10;2.5
pack_a;pe6cbp4374p;2015-11-19;0.99
pack_a;p7e7ep11e7p;2015-11-26;0.99
bundle_8;p1d77p11e7p;2015-12-01;18.5
pack_b;p0c4fp4b12p;2015-12-09;1.2
pack_a;p2b93p4e9ap;2015-12-01;0.99
bundle_3;p99cdp11e7p;2015-12-08;21.99
pack_a;pc379p11e6p;2015-12-10;0.99
pack_e;p3d74p4d1cp;2015-11-14;5
pack_a;p004dp4a20p;2015-12-10;0.99
pack_e;p2d0ap11e7p;2015-11-26;5
pack_a;p3d8zp4f11p;2015-11-22;0.99
pack_c;p1ba8p4eadp;2015-11-13;1.99
bundle_10;p60z1p11e7p;2015-11-17;18.5
bundle_10;p284bp4ba1p;2015-11-27;18.5
bundle_3;pdcz6p11e6p;2015-12-02;21.99
pack_d;pz1c4p11e7p;2015-11-12;2.5
bundle_3;p76dzp11e7p;2015-11-27;21.99
pack_e;p4837p4f04p;2015-11-26;5
pack_c;p28ccp4472p;2015-11-12;1.99
bundle_3;pbf00p11e6p;2015-12-04;21.99
pack_c;pe62ap11e6p;2015-12-01;1.99
pack_d;pc40dp46d0p;2015-12-02;2.5
bundle_3;p89e0p4a40p;2015-11-29;21.99
pack_a;p834zp49b6p;2015-11-22;0.99
pack_c;p1007p4fz4p;2015-11-24;1.99
pack_b;p6z8dp40fep;2015-11-26;1.2
bundle_9;pb71ep4f30p;2015-12-06;18.5
bundle_1;p6bzzp47c4p;2015-12-05;15.99
pack_b;p00d8p46z6p;2015-11-27;1.2
pack_c;pz1eap11e7p;2015-11-12;1.99
pack_e;p80aap4z82p;2015-12-10;5
pack_e;p82cfp44e1p;2015-11-30;5
bundle_9;p98ccp11e7p;2015-11-23;18.5
bundle_2;p6c9dp11e7p;2015-11-25;1.5
bundle_9;pbea9p11e6p;2015-11-21;18.5
pack_a;pe9d7p49ffp;2015-11-27;0.99
pack_c;pc4b8p11e6p;2015-11-17;1.99
pack_a;p20ezp4a28p;2015-11-26;0.99
pack_e;pd6dfp11e6p;2015-11-31;5
pack_c;p9b21p11e7p;2015-12-05;1.99
pack_c;p4zb3p4f14p;2015-12-06;1.99
pack_a;pz7zap11e7p;2015-11-16;0.99
pack_d;pz1eap11e7p;2015-11-30;2.5
pack_a;pcz14p11e6p;2015-12-11;0.99
pack_c;pza1dp4f9ap;2015-11-13;1.99
pack_b;p9b1cp11e7p;2015-12-05;1.2
pack_a;pc4ecp11e6p;2015-11-24;0.99
pack_c;p9a7fp11e7p;2015-11-23;1.99
pack_a;p7700p11e7p;2015-11-19;0.99
pack_b;pbfeep11e6p;2015-11-14;1.2
bundle_9;p3f92p401bp;2015-11-18;18.5
pack_a;p167ap4cz8p;2015-11-12;0.99
bundle_3;pz7z4p11e7p;2015-12-03;21.99
pack_a;paa42p4d7bp;2015-12-10;0.99
bundle_9;p606cp4fe8p;2015-11-19;18.5
bundle_3;pbf47p11e6p;2015-12-10;21.99
pack_e;p3d39p11e7p;2015-11-25;5
pack_a;p707ap11e7p;2015-12-04;0.99
bundle_9;pz24zp4e69p;2015-11-19;18.5
pack_e;p987zp11e7p;2015-11-27;5
bundle_9;p9899p11e7p;2015-11-17;18.5
pack_a;p78azp4eecp;2015-11-31;0.99
pack_a;pc497p11e6p;2015-12-04;0.99
pack_a;pb8dap4bz4p;2015-11-21;0.99
pack_a;p94d8p44bap;2015-12-08;0.99
pack_a;p083cp11e7p;2015-11-24;0.99
pack_e;pd470p4ez1p;2015-11-20;5
pack_e;p7d48p4198p;2015-11-21;5
pack_a;p4zb3p4f14p;2015-11-13;0.99
pack_c;p99aap11e7p;2015-12-10;1.99
pack_c;p77a7p11e7p;2015-12-04;1.99
bundle_9;p6eedp4b27p;2015-11-24;18.5
pack_b;pe9cfp40c4p;2015-12-09;1.2
bundle_2;pbe40p11e6p;2015-11-23;1.5
pack_a;p226cp11e7p;2015-12-03;0.99
pack_b;pa960p4ec2p;2015-11-17;1.2
pack_c;pfe89p4d69p;2015-11-22;1.99
pack_a;p61cap4999p;2015-11-17;0.99
pack_a;pczccp11e6p;2015-11-16;0.99
pack_e;p9d1bp4236p;2015-11-24;5
pack_a;pz710p11e7p;2015-11-19;0.99
pack_e;p9f32p11e7p;2015-11-16;5
pack_a;p4zb3p4f14p;2015-12-11;0.99
pack_a;pc2e0p11e6p;2015-12-01;0.99
pack_a;pcbaep11e6p;2015-11-14;0.99
pack_a;pbfc1p11e6p;2015-11-16;0.99
pack_c;p31d7p4bz7p;2015-11-21;1.99
pack_a;pbdf4p11e6p;2015-11-24;0.99
bundle_10;p3f92p401bp;2015-11-15;18.5
pack_b;p89e0p4a40p;2015-12-02;1.2
bundle_10;p834zp49b6p;2015-12-01;18.5
pack_e;pc43dp47e2p;2015-12-04;5
pack_b;p77b8p11e7p;2015-12-06;1.2
pack_e;p814bp4e6zp;2015-11-13;5
pack_a;pze2cp4c08p;2015-11-28;0.99
pack_a;pe6cbp4374p;2015-12-07;0.99
pack_e;p9836p4bz7p;2015-11-30;5
pack_a;pcz6cp4z0ap;2015-12-11;0.99
pack_a;p60ezp11e7p;2015-11-27;0.99
bundle_8;p2b6fp4889p;2015-11-26;18.5
pack_a;p3ff8p470fp;2015-12-04;0.99
pack_a;pbe18p11e6p;2015-11-22;0.99
pack_b;p9b3fp11e7p;2015-11-30;1.2
bundle_3;p3az9p4a4ep;2015-11-31;21.99
pack_c;p987zp11e7p;2015-11-23;1.99
pack_e;p2fd9p11e7p;2015-11-30;5
pack_c;p7a27p11e7p;2015-11-15;1.99
pack_c;pbd8bp11e6p;2015-11-25;1.99
bundle_9;pa221p11e7p;2015-11-19;18.5
pack_e;paz4ap11e7p;2015-12-06;5
pack_e;pfd2ep11e6p;2015-11-23;5
bundle_2;p9bz4p11e7p;2015-11-18;1.5
pack_a;pfdf7p4718p;2015-11-25;0.99
pack_c;pf9cfp46d8p;2015-11-20;1.99
pack_c;p42c3p11e7p;2015-11-25;1.99
pack_a;pbdczp11e6p;2015-11-21;0.99
pack_a;pbd8ep11e6p;2015-11-26;0.99
bundle_3;pz1c4p11e7p;2015-11-28;21.99
bundle_1;p9a0ap473fp;2015-12-01;15.99
pack_c;pcz07p424zp;2015-12-07;1.99
pack_e;p78c4p41zfp;2015-12-07;5
pack_a;p83a3p4694p;2015-12-09;0.99
pack_c;pa4d6p40b0p;2015-11-29;1.99
bundle_3;p77aap48eap;2015-11-31;21.99
pack_d;pbd9bp11e6p;2015-11-30;2.5
pack_a;pbfffp4a82p;2015-12-10;0.99
pack_d;pc983p44e2p;2015-12-06;2.5
pack_c;p97bap11e7p;2015-12-02;1.99
pack_e;p7dz6p4011p;2015-12-03;5
bundle_3;p6416p4339p;2015-12-11;21.99
bundle_9;p4z48p11e7p;2015-12-11;18.5
pack_b;pf4bbp4e69p;2015-11-18;1.2
pack_a;pz03zp48c3p;2015-12-09;0.99
pack_a;p93fap11e7p;2015-11-30;0.99
pack_c;p4261p44e7p;2015-11-13;1.99
pack_b;pz98fp4db0p;2015-12-03;1.2
bundle_9;pb7d4p44c1p;2015-12-10;18.5
pack_e;pz7cbp11e7p;2015-12-05;5
bundle_10;pz8e6p462ap;2015-12-05;18.5
bundle_8;pz1dap4eazp;2015-11-20;18.5
pack_a;pd4d1p4e63p;2015-11-12;0.99
pack_c;pc1f1p4211p;2015-11-22;1.99
pack_e;p3e61p46f7p;2015-11-20;5
pack_a;pa9f8p46f8p;2015-12-03;0.99
bundle_9;pc316p11e6p;2015-11-19;18.5
pack_a;pzc28p11e7p;2015-11-31;0.99
pack_c;pze78p11e7p;2015-11-26;1.99
pack_b;pf884p490zp;2015-11-14;1.2
pack_b;p9a19p11e7p;2015-12-06;1.2
pack_a;pf9eap4e6dp;2015-11-31;0.99
pack_a;p9zaep11e7p;2015-11-30;0.99
pack_c;pdac0p11e6p;2015-12-10;1.99
pack_a;p24f9p4930p;2015-11-17;0.99
pack_e;p8z0dp11e7p;2015-11-30;5
pack_b;pbe26p11e6p;2015-12-08;1.2
pack_e;pbb2zp47b2p;2015-12-10;5
pack_a;pfde7p11e6p;2015-12-06;0.99
pack_c;pcz44p11e6p;2015-11-27;1.99
pack_a;p6bd1p11e7p;2015-12-12;0.99
bundle_2;p308zp4730p;2015-11-29;1.5
pack_e;pb4b6p48bep;2015-11-18;5
bundle_9;p31d8p4bdzp;2015-12-12;18.5
pack_c;p2c87p41a7p;2015-11-30;1.99
pack_a;pzd11p11e7p;2015-11-26;0.99
pack_a;p1c08p460dp;2015-11-15;0.99
pack_c;pbe18p11e6p;2015-12-11;1.99
bundle_2;pbd9bp11e6p;2015-11-26;1.5
pack_c;p694dp11e7p;2015-12-07;1.99
pack_e;pd80ap40zcp;2015-11-20;5
pack_e;pe6f4p4042p;2015-11-27;5
pack_e;p071ap11e7p;2015-12-05;5
pack_a;pc47zp11e6p;2015-12-06;0.99
bundle_10;pc4z9p11e6p;2015-11-22;18.5
bundle_3;p16f2p11e7p;2015-12-10;21.99
pack_a;p9c1ep49f2p;2015-11-26;0.99
pack_b;pcaz1p443fp;2015-12-06;1.2
pack_a;pz349p11e7p;2015-11-26;0.99
bundle_3;ped49p44eap;2015-11-29;21.99
pack_a;pcz32p11e6p;2015-11-26;0.99
pack_e;paa3cp4ac6p;2015-11-13;5
bundle_2;p61zfp11e7p;2015-11-31;1.5
pack_b;p999dp11e7p;2015-11-28;1.2
pack_a;p0dd0p4da4p;2015-11-25;0.99
pack_a;p8d6ep11e7p;2015-12-05;0.99
pack_a;pfaffp11e6p;2015-11-18;0.99
pack_a;p31d1p443ap;2015-11-28;0.99
pack_e;peffep4914p;2015-12-05;5
pack_a;pc3dcp11e6p;2015-11-14;0.99
bundle_10;pc3d8p11e6p;2015-11-12;18.5
pack_e;p9f06p48azp;2015-12-09;5
pack_a;p3f92p401bp;2015-11-15;0.99
pack_a;p6dzfp11e7p;2015-12-07;0.99
pack_a;pcc7cp11e6p;2015-12-04;0.99
pack_c;pc3f8p11e6p;2015-11-23;1.99
pack_d;pcd7fp11e6p;2015-11-16;2.5
pack_a;pe4dcp11e6p;2015-11-14;0.99
pack_a;pe4edp11e6p;2015-11-26;0.99
pack_c;pd0d7p11e6p;2015-12-12;1.99
pack_a;pd470p4ez1p;2015-12-12;0.99
pack_a;pz2z1p11e7p;2015-12-10;0.99
pack_a;p3290p4ee4p;2015-11-20;0.99
pack_c;pbf47p11e6p;2015-12-08;1.99
pack_a;p4ff3p11e7p;2015-11-23;0.99
pack_d;p3bc1p4cfzp;2015-11-28;2.5
pack_a;pze78p11e7p;2015-12-04;0.99
pack_c;pc123p11e6p;2015-11-27;1.99
pack_a;pza9fp4823p;2015-12-04;0.99
pack_e;pf0z4p11e6p;2015-11-30;5
pack_a;p3314p4b68p;2015-11-31;0.99
pack_e;p0e7zp4eefp;2015-11-25;5
pack_e;p9cb2p11e7p;2015-12-01;5
pack_a;p393ep43e8p;2015-12-07;0.99
bundle_3;pz7cbp11e7p;2015-12-11;21.99
pack_a;pe12zp4z7ep;2015-11-13;0.99
pack_a;pbda8p11e6p;2015-11-25;0.99
pack_b;p6z8dp40fep;2015-12-09;1.2
bundle_9;p6ec4p4z6ap;2015-11-21;18.5
pack_e;p6de6p11e7p;2015-11-24;5
pack_c;pza33p40eep;2015-12-01;1.99
bundle_3;pf20cp40e4p;2015-12-04;21.99
bundle_8;pc968p4z0bp;2015-12-02;18.5
pack_a;pbdb3p11e6p;2015-11-15;0.99
pack_c;pb1b3p4z42p;2015-12-11;1.99
pack_c;p9a8ap11e7p;2015-11-14;1.99
